 
    OUTPUT FILES FOR THE Sun  
 
 Solar Constant=  1.000   F_CH4=  9.8637E-61  F_CO2=  3.3000E-04  F_O2=  2.0714E-01  F_N2=  7.6937E-01  F_H2=  9.8637E-61  F_AR=  9.8637E-03  IO3 =  0   IUP=  1
 ICONSERV= 0  FAC= 4.0  ND=101  SRFALB= 0.320  G= 980.0  IMW= 2
 NST=     1 JCONV= 71 CHG= 5.68E-03 dt0= 7.50E+03 DIVF(1)=-4.02E-02 DIVFrms= 3.09E-02 DT(ND)=-1.16E+00 T(ND)= 2.8684E+02

 TIME= 5.000E+03  TIME IN DAYS = 5.787E-02

 PLANETARY ALBEDO:  ALBP =  0.2800

  J     P         ALT          T          CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT
100  9.9821E-01  1.5555E-01  2.8609E+02  1.00E+00  -1.1573E+00  2.8725E+02  1.1864E-02  1.2733E-02  0.0000E+00 -2.0986E+00  8.1613E-01
101  1.0169E+00  0.0000E+00  2.8684E+02  1.00E+00  -1.1573E+00  2.8800E+02  1.2434E-02  1.3303E-02  0.0000E+00  0.0000E+00  0.0000E+00
  J     P         ALT          T          CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT

 FCO2
  3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04
  3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04
  3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04
  3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04
  3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04
  3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04
  3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04
  3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04
  3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04
  3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04 3.30E-04
  3.30E-04

  J    PF          ALT        FTOTAL       FTIR        FDNIR       FUPIR       FTSOL       FDNSOL       FUPSOL       DIVF
 
 NST=     2 JCONV= 70 CHG= 4.70E-03 dt0= 1.00E+04 DIVF(1)=-3.29E-02 DIVFrms= 2.44E-02 DT(ND)=-9.42E-01 T(ND)= 2.8590E+02
 NST=     3 JCONV= 70 CHG= 4.19E-03 dt0= 1.00E+04 DIVF(1)=-2.67E-02 DIVFrms= 1.93E-02 DT(ND)=-7.64E-01 T(ND)= 2.8514E+02
 NST=     4 JCONV= 70 CHG= 4.08E-03 dt0= 1.00E+04 DIVF(1)=-2.16E-02 DIVFrms= 1.57E-02 DT(ND)=-6.16E-01 T(ND)= 2.8452E+02
 NST=     5 JCONV= 70 CHG= 3.99E-03 dt0= 1.00E+04 DIVF(1)=-1.74E-02 DIVFrms= 1.35E-02 DT(ND)=-4.94E-01 T(ND)= 2.8403E+02
 NST=     6 JCONV= 70 CHG= 3.90E-03 dt0= 1.00E+04 DIVF(1)=-1.39E-02 DIVFrms= 1.25E-02 DT(ND)=-3.96E-01 T(ND)= 2.8363E+02
 NST=     7 JCONV= 71 CHG= 3.82E-03 dt0= 1.00E+04 DIVF(1)=-1.11E-02 DIVFrms= 1.27E-02 DT(ND)=-3.15E-01 T(ND)= 2.8331E+02
 NST=     8 JCONV= 70 CHG= 3.75E-03 dt0= 1.00E+04 DIVF(1)=-8.79E-03 DIVFrms= 1.27E-02 DT(ND)=-2.49E-01 T(ND)= 2.8307E+02
 NST=     9 JCONV= 70 CHG= 3.68E-03 dt0= 1.00E+04 DIVF(1)=-6.93E-03 DIVFrms= 1.33E-02 DT(ND)=-1.96E-01 T(ND)= 2.8287E+02
 NST=    10 JCONV= 71 CHG= 3.62E-03 dt0= 1.00E+04 DIVF(1)=-5.46E-03 DIVFrms= 1.43E-02 DT(ND)=-1.54E-01 T(ND)= 2.8271E+02
 NST=    11 JCONV= 70 CHG= 3.56E-03 dt0= 1.00E+04 DIVF(1)=-4.27E-03 DIVFrms= 1.44E-02 DT(ND)=-1.21E-01 T(ND)= 2.8259E+02
